_id,EKITALDIA/EJERCICIO,HILABETE/MES,ZENBAKIA/CODIGO,LERROA/LINEA,CREDITRANS/CREDITRANS,CREDITRANS F20/CREDITRANS F20,CREDITRANS F50/CREDITRANS F50,GIZATRANS/GIZATRANS,GIZATRANS 20/GIZATRANS 20,GIZATRANS 50/GIZATRANS 50,BBCARD 24/BBCARD 24,BBCARD 48/BBCARD 48,BBCARD 72/BBCARD 72,GAZTE 70/GAZTE 70,GAZTE 70 F20/GAZTE 70 F20,GAZTE 70 F50/GAZTE 70 F50,GORO/GORO,GORO F20/GORO F20,GORO F50/GORO F50,B 50/B 50,B50 F20/B50 F20,B50 F50/B50 F50,B70/B70,B70 F20/B70 F20,B70 F50/B70 F50,BORO/BORO,BORO F20/BORO F20,BORO F50/BORO F50,BAT/BAT,BAT F20/BAT F20,BAT F50/BAT F50,BAT BEREZI/BAT BEREZI,BAT BEREZI F20/BAT BEREZI F20,BAT BEREZI F50/BAT BEREZI F50,OHIKOA/OCASIONAL,FAMILIA UGARIA/FAMILIA NUMEROSA,6 URTETIK BEHERAKOAK/MENORES DE 6 ANOS,ITSU-MUP-EN GIDARI-LAGUN/ACOMPANANTE INVIDENTE-PMRS,ITSU-MUPEN DOAKO GIDARILAGUN/ACOMPANANTE GRATIS INVIDENTE-PMRS,METROA/METRO,T.M MATXURA/PUP AVERIADO,ENPRESA/EMPRESA,GUZTIRA/TOTAL
91,2024,7,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2024,7,A3529,MUNGIA - GAMIZ - FIKA,546,43,1,126,0,0,0,0,0,0,0,0,9,0,0,14,0,0,0,0,0,76,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,5,845
93,2024,7,A3530,MUNGIA - MEÃAKA - ARRIETA,365,10,0,71,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,34,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,5,529
94,2024,7,A3531,LEIOA-Hospital Urduliz Ospitalea - GATIKA -MUNGIA,9916,445,39,3369,17,3,0,0,0,248,40,2,989,43,0,243,1,0,76,2,0,620,22,2,3,0,0,0,0,0,659,0,416,12,0,0,0,111,17278
95,2024,7,A3537,PLENTZIA-GORLIZ-MUNGIA,10951,532,76,2227,6,25,0,0,0,135,17,2,504,19,0,109,1,8,112,0,0,353,3,3,2,2,0,0,0,0,468,1,309,32,0,0,0,128,16025
96,2024,8,A2610,GALDAKAO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2024,8,A2611,UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2024,8,A3613,BILBAO - UGAO MIRABALLES - OROZKO,15752,298,42,7271,11,1,0,0,0,244,15,0,348,11,7,230,1,0,79,4,12,1014,14,3,13,0,0,7,0,0,1296,0,743,31,0,0,0,271,27718
99,2024,8,A3622,BILBAO - BASAURI - Artunduaga - San Miguel -ZARATAMO,6285,94,43,2036,5,1,0,0,0,216,0,0,314,18,68,233,0,0,96,1,5,794,3,0,3,0,0,0,0,0,404,1,258,10,0,0,0,143,11031
100,2024,8,A3631,BILBAO - GALDAKAO - LARRABETZU,18963,366,147,4364,3,0,0,0,2,369,17,0,929,41,5,551,11,0,293,27,0,976,0,0,19,2,0,0,0,0,1241,0,771,15,0,0,0,385,29497
101,2024,8,A3632,BILBAO - ETXEBARRI - BASAURI - San Miguel (BegoÃ±a),3310,46,9,1384,7,0,0,0,0,59,0,0,210,9,0,223,2,1,39,3,3,473,3,0,2,0,0,0,0,0,163,0,230,6,0,0,0,162,6344
102,2024,8,A3641,Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,23695,343,99,9471,22,5,0,0,0,283,24,9,744,35,2,705,1,0,376,11,4,1365,10,10,30,1,0,6,0,0,1408,3,657,27,0,0,0,244,39590
223,2024,9,A3535,LEKEITIO - AMOROTO,69,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,96
103,2024,8,A3642,BASAURI - Hospital Galdakao Ospitalea (Bengoetxe),4390,102,23,1841,1,3,0,0,0,57,6,0,75,1,1,177,1,0,85,1,0,323,2,2,0,0,0,0,0,0,180,0,96,13,0,0,0,56,7436
104,2024,8,A3911,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ELORRIO,30370,828,229,7178,29,2,0,0,0,517,48,0,801,54,27,579,24,2,193,25,0,1147,17,2,19,1,0,0,0,0,1566,0,628,32,0,0,0,309,44627
105,2024,8,A3912,BILBAO - Hospital Galdakao Ospitalea - LEMOA - DURANGO - ERMUA - EIBAR,30704,781,270,7704,29,8,0,0,0,491,17,0,891,35,29,797,55,1,226,12,0,1222,28,10,10,2,0,1,0,0,1848,3,730,30,0,0,0,353,46287
106,2024,8,A3913,Arrazola - DURANGO,4987,242,46,1922,1,0,0,0,0,73,8,0,125,2,3,88,0,0,8,3,0,32,0,0,2,0,0,0,0,0,317,0,138,1,0,0,0,15,8013
107,2024,8,A3917,BILBAO - Hospital Galdakao Ospitalea - LEMOA - ZEANURI,29513,762,106,5224,15,0,0,0,0,423,7,0,1467,92,22,699,13,3,268,2,0,1471,13,4,12,3,0,0,0,0,1640,0,909,8,0,0,0,420,43096
108,2024,8,A3923,BILBAO - DURANGO - ELORRIO (Autopista),36120,1198,458,5684,9,2,0,0,0,485,45,3,532,6,5,603,9,6,196,0,0,584,8,4,21,0,0,0,0,0,1840,1,639,37,0,0,0,110,48605
109,2024,8,A3924,ERMUA - DURANGO - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2024,8,A3925,BILBAO - LEMOA - OTXANDIO - UBIDE,14586,360,56,3829,13,1,0,0,0,211,5,1,608,18,13,462,9,1,198,0,0,757,14,0,35,20,0,0,0,0,742,0,488,0,0,0,0,241,22668
111,2024,8,A3926,BILBAO - ERMUA - EIBAR (Autopista),19852,315,74,2057,11,1,0,0,0,152,0,10,39,0,0,521,1,0,47,0,0,378,0,0,6,0,0,0,0,0,2116,25,538,7,0,0,0,39,26189
112,2024,8,A3927,BILBAO - LEMOA - ZEANURI (Autopista),2015,69,6,150,0,0,0,0,0,14,0,0,58,2,0,10,0,0,5,0,0,28,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,21,2400
113,2024,8,A3928,ARTEA - ZEBERIO - UGAO MIRABALLES,1053,18,0,771,0,0,0,0,0,17,1,0,21,0,0,7,0,0,1,0,0,52,1,0,0,0,0,0,0,0,123,0,24,0,0,0,0,15,2104
114,2024,8,A3930,BILBAO - GALDAKAO (Autopista),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
115,2024,8,A3931,GARAI - DURANGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,37
116,2024,8,A3932,GALDAKAO - Metro Bolueta,33264,555,96,11151,51,24,0,0,0,11,0,0,16,1,0,20,1,0,16,0,0,39,2,0,18,2,0,0,0,0,550,0,949,89,0,0,0,394,47249
117,2024,8,A3933,BILBAO - DURANGO (Autopista),13679,425,220,2131,3,2,0,0,0,282,35,2,264,20,2,680,44,10,96,0,0,300,4,24,15,0,0,0,0,0,562,0,307,19,0,0,0,50,19176
224,2024,9,A3536,LEKEITIO - MENDEXA,71,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,86
118,2024,8,A3512,BILBAO - LEKEITIO (Autopista),37090,1175,139,7125,28,0,0,0,2,319,10,0,97,0,1,337,28,3,179,9,0,264,1,0,0,0,0,0,0,0,2938,7,603,17,0,0,0,171,50543
119,2024,8,A3513,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - EA - LEKEITIO,14465,376,33,3966,2,11,0,0,0,162,6,0,117,1,3,149,0,0,31,1,0,210,0,0,0,0,0,0,0,0,1426,5,142,6,0,0,0,77,21189
120,2024,8,A3514,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO,28895,726,53,5005,31,1,2,0,0,457,34,0,938,38,4,692,24,0,210,0,0,1078,2,0,0,0,0,0,0,0,1489,22,365,15,0,0,0,120,40201
121,2024,8,A3515,BILBAO - AMOREBIETA ETXANO - GERNIKA LUMO - BERMEO,67146,1946,242,13727,71,3,2,0,1,890,143,0,1656,28,1,967,24,0,248,0,0,1522,26,0,0,0,0,0,0,0,3686,2,1008,8,0,0,0,358,93705
122,2024,8,A3523,BILBAO - Hospital Galdakao Ospitalea - GERNIKA LUMO - AULESTI - LEKEITIO,10005,262,26,3031,38,0,0,0,0,116,2,0,88,1,3,154,2,0,24,0,0,166,1,0,0,0,0,0,0,0,1143,5,156,17,0,0,0,30,15270
123,2024,8,A3525,GERNIKA LUMO - AMOREBIETA ETXANO  - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2024,8,A3526,MUNGIA - GERNIKA LUMO - IBARRANGELU,21986,847,74,4943,0,10,4,0,0,36,0,0,183,0,0,22,0,0,0,0,0,85,0,0,0,0,0,0,0,0,1987,2,475,11,0,0,0,127,30792
125,2024,8,A3532,GERNIKA LUMO - NABARNIZ,51,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
126,2024,8,A3533,GERNIKA LUMO - MENDATA,51,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,58
127,2024,8,A3534,GERNIKA LUMO - ERRIGOITI,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36
128,2024,8,A3535,LEKEITIO - AMOROTO,61,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,114
129,2024,8,A3536,LEKEITIO - MENDEXA,350,11,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,461
130,2024,8,A3538,LEKEITIO-Barainka,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,22
131,2024,8,A3915,BILBAO - DURANGO - ONDARROA (Autopista),35389,973,372,10765,31,2,0,1,0,521,20,0,272,26,15,428,17,18,249,35,0,377,4,3,0,0,0,0,0,0,2933,0,833,38,0,0,0,174,53496
132,2024,8,A3916,BILBAO - ERMUA - ONDARROA (Autopista),23355,592,156,5396,11,1,0,1,0,219,4,12,88,0,0,374,17,0,80,9,0,350,0,0,0,0,0,0,0,0,2257,4,608,11,0,0,0,103,33648
133,2024,8,A3922,MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,248,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,348
134,2024,8,A2312,Zabalburu - UPV/EHU  (Juan de Garay),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2024,8,A2318,Termibus - UPV/EHU (Autopista),2319,25,0,26,0,0,0,0,0,62,0,0,15,1,0,137,3,0,129,0,0,48,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,3,2819
137,2024,8,A2321,Santutxu - UPV/EHU (Autopista),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2024,8,A2324,BILBAO - UPV/EHU (Enekuri),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2024,8,A3115,BILBAO - SANTURTZI,29479,405,125,9027,33,3,2,8,0,405,22,0,1028,89,3,868,53,9,424,59,0,2512,67,12,15,0,0,0,0,0,2464,2,1878,66,0,0,0,1076,50134
140,2024,8,A3122,BILBAO - SESTAO - Errepelega/Repelega,12552,194,85,4062,9,0,0,0,0,239,11,0,420,38,2,542,10,1,222,1,0,984,20,9,0,0,0,1,0,0,720,1,1042,49,0,0,0,424,21638
141,2024,8,A3129,Lutxana - Gurutzeta/Cruces - SANTURTZI,46052,857,228,13663,27,25,0,0,4,1444,44,1,2549,114,47,1817,45,1,807,36,2,3812,159,37,17,0,3,0,0,0,2508,2,2797,76,0,0,0,1537,78711
142,2024,8,A3135,SESTAO - Cabieces,27026,351,79,13177,4,2,0,0,0,414,10,2,822,28,11,875,9,0,459,0,0,1692,37,26,4,0,1,0,0,0,1770,0,1945,88,0,0,0,1203,50035
143,2024,8,A3136,BILBAO - BARAKALDO - SANTURTZI,67425,1247,315,18024,91,28,0,2,6,1749,104,15,4130,328,165,2489,56,7,1168,47,4,6909,150,12,54,2,1,0,0,0,5184,3,4313,172,0,0,0,1976,116176
144,2024,8,A3137,BILBAO - BARAKALDO,18880,333,136,5593,17,0,0,0,0,359,3,0,631,28,0,863,27,1,235,1,2,1582,61,6,4,0,0,1,0,0,1246,0,1219,46,0,0,0,893,32167
145,2024,8,A3141,Gurutzeta/Cruces - Bagatza - VALLE DE TRAPAGA TRAPAGARAN,19940,289,68,7077,36,2,6,0,0,441,37,2,1072,37,4,466,29,3,207,0,2,1386,57,0,7,0,0,0,0,0,1265,2,1115,57,0,0,0,873,34480
146,2024,8,A3144,BILBAO - Gurutzeta/Cruces - BARAKALDO (Ugarte),35498,872,142,6559,52,0,0,0,0,770,34,1,1772,121,8,1583,19,0,476,11,3,3179,79,9,37,0,0,0,0,0,2577,2,1889,66,0,0,0,1041,56800
147,2024,8,A3151,BILBAO - SANTURTZI  - PORTUGALETE (Autopista),11346,237,12,1829,3,0,0,0,0,331,20,0,189,2,0,816,7,57,177,2,0,400,3,0,4,0,2,0,0,0,399,0,331,10,0,0,0,626,16803
148,2024,8,A3321,PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,23498,577,57,9069,10,1,0,0,0,160,16,0,479,41,11,181,2,0,156,0,0,482,14,8,5,0,0,0,0,0,1794,1,932,28,0,0,0,650,38172
149,2024,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2891,26,1,1401,0,0,0,0,0,29,1,0,93,1,0,30,0,0,10,0,0,141,14,1,0,0,0,0,0,0,170,0,103,5,0,0,0,103,5020
225,2024,9,A3538,LEKEITIO-Barainka,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
150,2024,8,A3332,VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,13770,332,26,4546,3,2,2,0,0,470,21,0,500,25,8,458,21,0,159,2,0,619,81,0,6,0,0,0,0,0,862,0,458,16,0,0,0,442,22829
151,2024,8,A3333,Gallarta - SANTURTZI,25113,523,94,9968,6,3,0,4,0,641,52,0,1080,70,7,451,4,0,365,0,0,1158,76,0,4,0,2,0,0,0,2359,5,703,36,0,0,0,816,43540
152,2024,8,A3335,MUSKIZ - ZIERBENA - SESTAO,18056,264,45,8235,11,1,0,0,0,188,8,0,504,12,2,186,3,0,124,0,0,829,15,6,4,0,0,0,0,0,1503,0,922,50,0,0,0,544,31512
153,2024,8,A3336,BILBAO - MUSKIZ,43499,938,128,12270,46,6,2,0,0,950,91,0,2090,167,6,907,16,0,366,13,1,2316,53,3,42,1,0,0,0,0,4068,17,2139,117,0,0,0,1734,71986
154,2024,8,A3338,MUSKIZ - BARAKALDO - Areeta/Las Arenas,30404,562,39,10248,23,0,2,0,0,838,83,0,1380,63,4,955,93,3,461,1,0,1763,55,6,17,0,0,0,0,0,1875,3,1225,48,0,0,0,752,50903
155,2024,8,A3339,Gurutzeta/Cruces-BARAKALDO-La Arena,9552,180,10,3709,0,0,0,0,0,25,0,0,71,1,0,52,0,0,17,2,0,158,1,0,13,0,0,0,0,0,420,0,611,15,0,0,0,258,15095
156,2024,8,A3340,BILBAO - ABANTO Y CIERVANA ABANTO ZIERBENA - MUSKIZ (Autopista),10299,303,1,3208,1,0,0,2,0,261,3,0,467,29,1,264,3,0,25,0,0,232,75,0,6,0,0,0,0,0,498,3,244,25,0,0,0,565,16515
157,2024,8,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2024,8,A0651,BILBAO - BALMASEDA,35890,946,152,9266,72,0,0,0,0,433,24,0,1405,89,0,739,0,0,188,0,0,1518,0,2,21,2,0,1,0,0,2063,13,989,37,0,0,0,467,54317
159,2024,8,A0652,LANESTOSA - BALMASEDA,2507,30,0,778,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,514,0,99,2,0,0,0,16,3988
160,2024,8,A0653,TRUCIOS TURTZIOZ - ARTZENTALES,264,1,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,4,3,0,0,0,0,676
161,2024,8,A0654,BALMASEDA - Gurutzeta/Cruces - UPV/EHU,2971,53,2,1278,11,0,0,0,0,26,1,0,51,3,0,57,0,0,9,0,0,17,1,0,1,0,0,0,0,0,224,2,101,15,0,0,0,39,4862
162,2024,8,A3323,PORTUGALETE - GALDAMES,2481,46,0,1018,1,0,0,0,0,47,1,0,245,0,0,29,0,0,2,0,0,33,0,0,0,0,0,0,0,0,160,0,44,3,0,0,0,65,4175
163,2024,8,A3334,SANTURTZI - BALMASEDA,3910,107,12,903,0,4,0,0,0,34,37,0,371,35,0,34,0,0,6,0,0,33,0,0,0,0,0,0,0,0,275,0,75,0,0,0,0,58,5894
164,2024,8,A3341,BILBAO - Sodupe - Arespalditza Respaldiza,2530,34,46,861,0,0,0,0,0,33,2,0,78,0,0,137,2,0,8,0,0,138,3,0,9,0,0,1,0,0,184,0,89,0,0,0,0,60,4215
252,2024,9,A3521,BILBAO - Hospital Santa Marina Ospitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2024,8,A3342,BILBAO - Sodupe - ARTZINIEGA,14077,385,44,4291,6,0,0,0,0,226,3,0,604,8,0,411,1,0,110,0,0,832,14,0,36,0,0,3,0,0,899,4,257,5,0,0,0,128,22344
166,2024,8,A3343,BILBAO - Sodupe - GORDEXOLA,2123,30,1,733,3,0,0,0,0,27,3,0,124,2,0,61,1,0,6,0,0,105,9,0,0,0,0,1,0,0,182,0,34,1,0,0,0,20,3466
167,2024,8,A2151,Areeta/Las Arenas-LARRABETZU,7773,163,25,1862,3,0,0,0,0,291,16,0,464,62,2,239,0,0,205,0,0,617,27,0,0,0,0,0,0,0,582,0,137,11,0,0,0,75,12554
168,2024,8,A2153,BILBAO-Corredor Txorierri-ko Korridorea-LARRABETZU,10103,140,11,1354,9,0,1,1,0,239,2,0,2709,25,2,257,23,0,340,4,0,1034,19,4,25,0,0,0,0,0,1636,0,153,4,0,0,0,92,18187
169,2024,8,A2161,Bizkaia Zubia/Puente Bizkaia-UPV/EHU,5225,123,11,2220,1,0,0,0,0,161,19,0,368,57,1,168,9,0,122,0,0,576,2,0,2,0,0,0,0,0,192,0,283,3,0,0,0,60,9603
170,2024,8,A2162,Andra Mari/Santa Maria Getxo-UPV/EHU (Algorta),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2024,8,A2163,ERANDIO-UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,2024,8,A2164,Andra Mari/Santa Maria Getxo-UPV/EHU (Fadura),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2024,8,A2166,URIBE KOSTA - UPV/EHU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2024,8,A2322,BILBAO-ERANDIO-Astrabudua-UPV/EHU,6907,80,10,2196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,293,0,163,3,0,0,0,249,9908
175,2024,8,A3223,BILBAO-LARRABETZU(Artxandako tunelak/Tuneles Artxanda),9922,342,23,1544,0,0,0,0,0,177,15,5,413,29,2,248,9,0,164,7,0,972,4,2,4,1,0,0,0,0,967,0,256,7,0,0,0,127,15240
176,2024,8,A3224,BILBAO-DERIO-Teknologia parkea/Parque Tecnologico,5907,131,0,1288,4,0,0,0,0,321,27,0,412,112,12,325,30,0,97,4,0,487,3,3,2,0,0,0,0,0,289,0,104,0,0,0,0,80,9638
177,2024,8,A3225,BILBAO - LAUKIZ - MUNGIA,3406,85,4,471,0,0,0,0,0,149,8,0,245,33,0,259,9,0,144,0,0,609,5,0,0,0,0,0,0,0,163,0,68,2,0,0,0,27,5687
178,2024,8,A3247,BILBAO-Aireportua/Aeropuerto,65724,1156,88,3476,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1606,52,9,29,0,0,67974,32,2170,37,0,0,0,401,142793
179,2024,8,A3250,BILBAO-Teknologia Parkea/Parque Tecnologico (Artxandako tunelak/Tuneles Artxanda),7386,52,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,8,0,0,0,0,18,7840
180,2024,8,A3516,BILBAO - MUNGIA (Por autopista/tik),1719,66,12,102,0,0,0,0,0,257,29,14,481,16,0,576,0,0,247,0,0,546,3,9,0,0,0,0,0,0,48,0,19,0,0,0,0,22,4166
181,2024,8,A3517,BILBAO - DERIO - MUNGIA,54483,1991,333,6927,32,0,0,0,0,24,7,0,98,8,0,18,0,0,4,0,0,52,0,0,53,0,2,4,0,0,6462,4,829,49,0,0,0,533,71913
182,2024,8,A3518,BILBAO - MUNGIA - BAKIO (Por la autopista/tik),68961,2826,214,11277,31,2,7,15,12,612,98,2,1705,134,28,605,64,0,386,2,0,2862,33,12,59,2,0,0,0,0,3820,4,1064,15,0,0,0,630,95482
183,2024,8,A3522,MUNGIA-DERIO-Gurutzeta/Cruces,6926,83,42,1274,3,0,0,0,5,597,113,34,2107,198,15,1218,74,0,365,0,7,2442,9,14,3,0,0,0,0,0,242,2,108,23,0,0,0,84,15988
184,2024,8,A3524,BERMEO - BAKIO,0,0,0,0,0,0,2,0,0,113,2,0,359,12,5,205,0,0,76,0,0,634,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1416
185,2024,8,A3527,BILBAO - MUNGIA - BERMEO (Por la autopista/tik),45804,1553,204,7249,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2245,0,693,22,0,0,0,502,58301
186,2024,8,A3528,BERMEO - MUNGIA - DERIO - UPV/EHU,0,0,0,0,0,0,4,0,0,674,82,19,1738,96,16,1403,42,0,309,0,19,1777,98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288
187,2024,8,A3529,MUNGIA - GAMIZ - FIKA,436,18,0,114,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,82,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,8,706
